AccountName,gameId,isPositive,review,Polarity
AnTracius,294100,Recommended,do you like prison architect do you like booze do you want to be an intergalactic low key breaking bad meth lab do you want to drink loads of booze do you want to feel despair do you want to sadistically kill your enemies in a flamethrower match torture your prisoners this is the game for you .,0
Vengyr,238460,Recommended,"you do not play it to win ( although you should try just don't read all the stuff about raid mechanics and killboxes , it spoils the fun and makes it way too game y ) , you play it to experience stories , with different endings .",0
Sig,4000,Recommended,"for example , if a colonist has lost an organ due to disease or combat , you can take that same organ ( usually from prisoners ) and install it in your colonist .",0
Kynikosa,4000,Recommended,"they may have weak weapons but they do come in numbers , where in the pirates are using modern weapons , armor and equipment , they are the same as the outlanders but they are not so friendly , as most of the time in a generated world they are your enemy with the tribes to also deal with , but even if they are both your enemies neither are they allies .",0
RubyHazel,219150,Recommended,"my 1st succesfull colony was with casandra ( 1 of the 3 storytellers ) on basebuilder difficulty ( yes there's 6 difficulties which you can change anytime ) , i played on temperate forest biome ( there's 8 biomes ) .",0
Molon labe,238460,Recommended,"scenario system and difficulty settings makes every colony ( or tribe ) different from each other , thus providing the player with ability to customize the game as you want to .",0
nope.,698780,Recommended,"want to harvest organs for a living , lure enemies into sadistic traps , imprisoning people and much more yup , this is that kind of game .",0
jstubbles,219740,Recommended,"three story tellers provide different difficulty ramps , as well as provides a slew of sub difficulty settings that affect the ingame event system , to add even more randomness to things .",0
Kaato,219740,Recommended,lots of masks to collect which each give an unique bonus / advantage and tons of different weapons to unlock .,0
Sig,4000,Recommended,"during combat , it can happen that a part hits 0 hitpoints therefore being destroyed .",0
Hakapik,238460,Recommended,raid them with slave army ( got the slaves doped before combat ) got more flake addicted slaves .,0
Eddy63,4000,Recommended,"rimworld is a complex story driven colony survival simulator with ( pausable ) real time tactical combat , for which you need more than 2 brain cells to play .",0
madprocess,294100,Recommended,"each level presents randomly generated and populated rooms , increasing in difficulty as you progress .",0
Marick2Die,294100,Recommended,they meet the aggressors at the door and unleash their weapons .,0
Tystefy,253230,Recommended,"despite him being basically a grandpa , he lives up to his title with his absurdly high combat skills .",0
Mandamus,294100,Recommended,young and walsh go down in a literal blaze of glory as the swarms of animals attacking them are set on fire by the energy weapons .,0
Pezcontainer,253230,Recommended,"animal crossing , harvest moon , satan's glory , and a slight touch of classic legend of zelda combat .",0
Mandamus,219150,Recommended,they are pathetic and quickly killed outside the walls by my new energy weapons .,0
Mama Bear,238460,Recommended,"so many weapons to smash , throw , and mutilate your enemies , i would even consider it a creative kill game .",0
ClassyTurtle,253230,Recommended,"abrasive ( trait ) colonists will tend to off others and occasionally get into social fights for example basic needs such as food , rest , comfort , joy , beauty and space , all of which must be maintained by the colony products / facilities gear , which consists of the clothing they wear , armor and weapons health , which is my personal favorite .",0
Jarago,253230,Recommended,"during the game , your colonist form a friendships and enemies among themselves , colonists may decide to get married to the ones they like or to insult the ones they dont like , which may lead to some injuries as well .",0
Logan,253230,Recommended,"challenging , requiring skill and timing to defeat them , boss fights are balancing the combat part .",0
Crouchy,238460,Recommended,"by adjusting the ai storyteller personalities and the difficulty setting , you can take your pick from relaxing base building game to super hard permadeath experience and , indeed , anything in between .",0
jhell,113200,Recommended,"i should warn you about it's difficulty , too .",0
Kevin,413150,Recommended,"it's got friendships , relationships , fishing , mining , quests , combat .",0
Chaser,219740,Recommended,"0 was so close to release so if you are now seeing this , yes it is worth its current review score if you're at all intrested in these sorts of games , the launch trailer does great justice in showing not only it's gameplay but it's story creating potential .",0
Chris Hewson,219150,Recommended,"looking for a challenge turn up the difficulty and prepare to spend every week in game fixing yourself up from the last attack , only to be hit again by the time you finish fixing up .",0
