gameId,AccountName,Date,Hours_Played,isPositive,review,is_audio,audio_polarity,is_graphics,graphics_polarity,is_gameplay,gameplay_polarity
698780,PlasmaWasp,"March 8, 2018",7.3 hrs on record,Recommended,"If you don't feel like reading and doing the voice acting yourself ( it's a lot of fun to do so , I really recommend it ) , you can always watch my and LaserBee's voice acting on Youtube ",1,1,-2,-2,-2,-2
253230,Rens Agatha,"October 13, 2018",14.0 hrs on record,Recommended,also ts fit with the game and theres no bug with the sound or bad Quality with the sound effect .,1,1,-2,-2,-2,-2
238460,Rob,"April 2, 2014",5.3 hrs on record,Recommended,"While the game has no voice acting , it's a very small and feable problem compared to the excellent story line .",1,-1,-2,-2,-2,-2
253230,Scooter,"January 22, 2018",40.9 hrs on record,Recommended,"The heart , the charm , the attention to detail , the humor , the music , it's all here .",1,1,-2,-2,-2,-2
253230,sharktemplar,"December 3, 2018",61.8 hrs on record,Recommended,I genuinely think the game would have had better characters and made me care about / enjoy them way more had it omitted voice acting entirely and instead gone for some carefully selected gibberish sounds in a Banjo Kazooie / Undertale style of character speech .,1,-1,-2,-2,-2,-2
219740,Shining_Falcon,"November 22, 2017",9.9 hrs on record,Not Recommended,"There is hope in that they are taking their time developing the sequel , having each route be a different writer's take on the narrative , and adding voice acting to the original game .",1,0,-2,-2,-2,-2
253230,Shining_Falcon,"November 22, 2017",9.9 hrs on record,Not Recommended,"They each have strengths ( and Lucid 9 has future voice acting and an upcoming follow up ) , but they each fail to deliver emotional closure , respect for their characters , and endings that are worth the journey of nightmarish vistas and unsettling subject matter .",1,0,-2,-2,-2,-2
219740,steven14329,"June 10, 2014",12.0 hrs on record,Recommended,The story is wacky and the soundtrack is great .,1,1,-2,-2,-2,-2
219150,Strats,"July 26, 2013",12.5 hrs on record,Recommended,Great music and story with no downtime makes you finish the game .,1,1,-2,-2,-2,-2
219740,Temko,"July 15, 2016",19.9 hrs on record,Recommended,"I personally am not a fan of the sound design and assets , as i feel they are very sub par in conveying information .",1,-1,-2,-2,-2,-2
219150,Tummy,"June 29, 2014",6.9 hrs on record,Recommended,I really recommend this But i also recommend to play it with a controller : ) The music is awesome,1,1,-2,-2,-2,-2
253230,TweakFreak,"April 20, 2016",53.5 hrs on record,Recommended,The funniest part are the voice overs and the story line .,1,1,-2,-2,-2,-2
238460,Vladdy Daddy,"April 5, 2014",149.5 hrs on record,Recommended,Who can argue with a soundtrack like this bad boys,1,1,-2,-2,-2,-2
219740,Water Enthusiast,"November 23, 2017",15.4 hrs on record,Recommended,It's one of the best I've heard in a game and it adds a lot of personality to the characters and makes them much better ( you also have an option to turn off the voice acting if you do not like it ) .,1,0,-2,-2,-2,-2
253230,WhiteAndBlack,"November 27, 2018",141.3 hrs on record,Recommended,"The Characters This game is so full of love and identity that makes it stand out from other ones , from the way that Hat Girl moves and just or the way the music dynamically changes according to the part of the ship that we're in , but mostly from the characters that we'll meet in our adventure .",1,1,-2,-2,-2,-2
238460,worldend dominator,"January 19, 2016",15.9 hrs on record,Recommended,A suprisingly fun game with a great soundtrack and story .,1,1,-2,-2,-2,-2
219150,xBEASTMADNESSx,"June 24, 2014",8.2 hrs on record,Recommended,I would recommend this game to anyone who loves retro games and / or great music,1,1,-2,-2,-2,-2
219740,XenoSkelbedo,"November 8, 2017",47.7 hrs on record,Recommended,"I was unaware of this game's existence until I stumbled across a certain soundtrack that has something to do with the expiration of written legal agreements , bought the game , and discovered , Christ , the rest of the game is just as good .",1,0,-2,-2,-2,2
219150,Z~,"July 26, 2017",496.6 hrs on record,Recommended,The music really gives it the sci fi western frontier feeling of Firefly .,1,1,-2,-2,-2,-2
238460,#NAME?,"July 16, 2014",13.9 hrs on record,Recommended,BattleBlock really a great game and i will recomend the game for people especially the ones that will enjoy the great humor and music .,1,1,-2,-2,-2,-2
219740,*Furious Train Whistling*,"November 29, 2012",11.8 hrs on record,Recommended,"The music is great , the gameplay is phenomenal , the story is .",1,1,-2,-2,1,1
253230,:wq,"December 30, 2017",14.6 hrs on record,Recommended,"Gear with Breakfast has also put up the full soundtrack on YouTube , so go check it out The platforming is solid .",1,0,-2,-2,1,1
219150,@uRoN,"July 1, 2016",3.4 hrs on record,Recommended,"This game is pretty easy conceptually , but everything looks great , from gameplay to soundtrack .",1,1,-2,-2,1,1
253230,[Panteri] Skukuy,"June 19, 2015",10.9 hrs on record,Recommended,"The gameplay is fun and smooth , the sound quality is top notch , and Stampers voice ( The narrator ) is pure sex to my ears .",1,1,-2,-2,1,1
219740,51JBerger,"December 12, 2017",12.9 hrs on record,Recommended,"A must buy 3D Platformer that has very fun gameplay , great characters and an awesome soundtrack .",1,1,-2,-2,1,1
238460,A Real Kneeslapper!,"December 27, 2015","1,963.3 hrs on record",Recommended,"But , from what I've played , I can tell you exactly what it does and doesn't have : Pros : * Replayability to the extreme * Godly music * Really enjoyable boss fights * Sense of progression * Almost unable to qUIT IT * Lots of classes and unique weapons to choose from * Many mods to choose from if you get bored of the main game * Able to choose how you want to play the game , i .",1,1,-2,-2,1,1
219740,A Real Kneeslapper!,"December 27, 2015","1,963.3 hrs on record",Recommended,"But , from what i've played , I can tell you exactly what it does and doesn't have : Pros : * Replayability to the extreme * Godly music * Really enjoyable boss fights * Sense of progression * Almost unable to qUIT IT * Lots of classes and unique weapons to choose from * Many mods to choose from if you get bored of the main game * Able to choose how you want to play the game , i .",1,1,-2,-2,1,1
4000,☂︎ Orbfer,"December 23, 2017",5.2 hrs on record,Recommended,"The most disturbing game i ever played , smart way to make horror in the game and very good music .",1,1,-2,-2,1,1
219150,Aavak,"July 15, 2016",513.3 hrs on record,Recommended,"Rimworld also boasts some amazing audio assets and impressively atmospheric music that really helps to set the mood in the game The difficulty is highly customizable , and combined with the detailed scenario editor , allows you to tailor each game to suite your particular skill level .",1,1,-2,-2,1,0
219740,Aavak,"July 15, 2016",513.3 hrs on record,Recommended,"Rimworld also boasts some amazing audio assets and impressively atmospheric music that really helps to set the mood in the game The difficulty is highly customisable , and combined with the detailed scenario editor , allows you to tailor each game to suite your particular skill level .",1,1,-2,-2,1,1
253230,Ace Inkwell,"December 20, 2014",15.7 hrs on record,Recommended,i have to say this game wins hands down the music is amazing and the gameplay is just great i use this game if im fealing P .,1,1,-2,-2,1,1
113200,arseholetep the insufferable,"May 27, 2014",5.5 hrs on record,Recommended,this is a game not for everyone it is bloody and quite horrible at times but the music is brilliant the game itself is incredibly hard it has some religious type stuff which might offend you if you were over sensitive about this sort of thing but it is worth picking up,1,1,-2,-2,1,0
253230,Ashley Heart,May-12,19.0 hrs on record,Recommended,"This game is amazing , a must buy everything from the platforming to the cuteness OVERLOAD this game has had me smiling from the very start , and to top this lovely cake Is the awesome levels , great soundtrack , and Hats ALL THE HATS , so would I recommend this game The answer is YES",1,1,-2,-2,1,1
698780,♥ Onee~Chan ♥,"October 24, 2017",4.5 hrs on record,Recommended,"No Voice Actors : Similarly I don't really think it is a con , as I find that without voice actors , it suits this VNs story a lot , but hey that's my own opinion : P Gameplay : ( Also not a con for me too XD ) This game does not have much choices to pick from and have simple minigames like picking out the words to your poem .",1,1,-2,-2,1,0
253230,b,"December 7, 2018",23.4 hrs on record,Recommended,"Positive : The music , art , and characters make A Hat in Time an adorable 3D platformer that is all age appropriate in terms of content and difficulty ( though some levels might prove to be challenging for younger audiences kind of like Super Mario 64 ) .",1,1,-2,-2,1,1
219740,BrandonGiesing,"December 18, 2018",37.1 hrs on record,Recommended,"It's super charming ( story , characters , etc ) , has amazing music , and controls well .",1,1,-2,-2,1,1
238460,bronzeParadox,"October 21, 2014",16.6 hrs on record,Recommended,"Honestly , Hotline Miami is one of my favourite games to date , It's fast paced gameplay , endless action , multiple masks ( each with a special effect to go with them ) , and a beautiful soundtrack all contribute to this masterpiece .",1,1,-2,-2,1,0
253230,Brosocrates,"October 8, 2017",19.2 hrs on record,Recommended,"The writing is spot on , the music is incredible , the characters are endearing and memorable , and the gameplays incredibly well .",1,1,-2,-2,1,1
253230,Brosocrates,"October 8, 2017",19.2 hrs on record,Recommended,"Several times I found myself just wandering around , honking my scooter horn at NPCs and enjoying the music , and just discovered some new puzzle or hidden goodie completely by accident .",1,1,-2,-2,1,0
219740,Cade,"October 10, 2017",6.7 hrs on record,Recommended,"I hope that anyone who likes the genre , great writing , fantastic music , and genuinely perfect controls picks this up , because they will not be disappointed .",1,1,-2,-2,1,1
238460,Cap'n Alex,"May 8, 2016",36.4 hrs on record,Recommended,"What's not to love The gameplay is swift and keeps you on your toes , the controls are easy to learn and are responsive , the story is interesting ( though very confusing , the second game completes the puzzle mostly ) and the aforementioned soundtrack is just the cherry on the top .",1,1,-2,-2,1,1
253230,Carabinx,"January 5, 2014",10.5 hrs on record,Recommended,The music One of the funnest games I have played in a long time Easy to play .,1,0,-2,-2,1,1
219740,CheeseCrackers,"November 30, 2014",14.6 hrs on record,Recommended,The soundtrack is amazing and so is the gameplay .,1,1,-2,-2,1,1
219740,Chip,"December 27, 2017",24.4 hrs on record,Recommended,"I loved every minute of this game the soundtrack , the level design are just fantastic When I get more money I'll probably get the soundtrack because it's just that catchy .",1,1,-2,-2,1,1
219740,Choppytehbear,"October 18, 2018",534.3 hrs on record,Recommended,"good Addictive like heroin good just gameplay at walls is better don't Have you ever wanted to manage a colony of psychopaths that create funiture made of human skin , only to be wiped out by a swarm of man hunting yorkshire terriers good Very good too bad Bad Perfect background music .",1,1,-2,-2,1,1
219150,ChristofOtiz,"December 11, 2012",13.3 hrs on record,Recommended,"Melee weapons produce no sound , and killing with enemies won't alert other guards within an earshot .",1,0,-2,-2,1,0
238460,Chunk,"December 25, 2012",5.5 hrs on record,Recommended,"Awesome trippy and addictive gameplay and music , definitely recommend buying and playing with a controller .",1,1,-2,-2,1,1
219740,Commander Ace,"December 13, 2014",5.9 hrs on record,Recommended,This game is violent hell and has a great soundtrack : ),1,1,-2,-2,1,0
219740,Cup of n00bles,"November 21, 2017",146.6 hrs on record,Recommended,"Sound effects make collecting items , attacking enemies and interacting with the environments even more enjoyable ( my favorite is hitting a friendly NPC and getting that squeaky toy sound ) .",1,1,-2,-2,1,0
219740,ЩĄ | Killer7,"December 17, 2012",7.5 hrs on record,Recommended,Awesome short Indie game with solid gameplay and a amazing music / soundtrack highly recommended B + solid game : ),1,1,-2,-2,1,1
