AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Jarago,698780,"July 29, 2016",106.1 hrs on record,Recommended,2,0,"you will have to help your colonists survive through tough challenges game has prepared for you , including occasional enemy faction attacks trying to capture your colonists , surviving the sudden heat waves or dealing with some weird space ships crashing next to you .",1,0,1
Rocking_Star101,253230,"November 28, 2017",1.5 hrs on record,Recommended,6,0,"conclusion : all in all , a pretty awesome game that i will definetely be playing a bit more off ( mostly to see where the sayori love you option / story line leads to ) also one that i will probably always remember due to the mechanics , the things i had to do experienced .",1,1,0
Hammncheese,253230,"August 15, 2016",115.5 hrs on record,Recommended,1,0,"it may take a while to get off your feet and get used to all the seasons and the growing and what you should and shouldn't plant when , and also how to deal with animals and enemies .",1,0,1
Hopesedge,238460,"September 18, 2018",694.9 hrs on record,Recommended,517,6,"art ( good score ) : the art style is quite minimalistic , at first it may be a turn off but the style works well with the gameplay , with the attention you need to pay to so many things on screen it's good that the textures aren't complex , as it d strain your eyes , whereas this style is soft on the eyes and doesn't impede the gameplay , things represent what they're meant to be , and it's surprisingly easy to get immersed into the game with the simplistic graphics .",0,-2,-2
Mumra,698780,"August 2, 2016",63.3 hrs on record,Not Recommended,583,30,"certainly there are mods available that fix many of my concerns with the current gameplay , but 23 is rather a lot for a title that then requires mods to turn it into something resembling a complete experience .",1,-1,1
Darth Jebus,219740,"January 16, 2014",12.8 hrs on record,Recommended,1,0,"the game also makes you be more silent then taking a rifle and shooting the place up , because the enemies are more accurate then you for the most time .",1,0,1
Elementor,698780,"March 17, 2017",149.1 hrs on record,Recommended,213,86,the mechanics are fairly simple and the characters are amazing .,1,1,0
Not Legato,253230,"October 7, 2017",21.8 hrs on record,Recommended,3,0,"it controls like a dream , for a 3d platformer .",1,1,1
Stoppy,219150,"September 15, 2014",1.8 hrs on record,Recommended,1,0,"awesome , rage inducing , gameplay .",1,1,1
Orpheolus,413150,"March 23, 2015",386.7 hrs on record,Recommended,1,0,"when that mode enters , which cannot be reversed , you will get destroyed by enemies that will deal over 100 damage per second when the max health at this time is 400 while your weapons will not deal much damage .",1,0,1
KingxMiller,253230,"March 13, 2014",99.7 hrs on record,Recommended,0,0,"2 d minecraft with more features , bossfights and hours of fun gameplay .",1,1,1
Agent Cat,698780,"March 20, 2015",31.5 hrs on record,Recommended,1,0,if you dare to play it again you'll realise that it goes to a whole new level of difficulty ( 2 more levels to be precise ) .,1,1,1
Mr. Bear,219150,"July 20, 2016",2.7 hrs on record,Recommended,4,0,"when i first booted up rimworld , i sat down with a glass of ice water and familiarized myself with its core gameplay mechanics .",1,1,1
Hopesedge,4000,"September 18, 2018",694.9 hrs on record,Recommended,517,6,"gameplay ( good score ) : there are different types of games so i'll elaborate , for the style of game this is ( a sci fi colony sim ) i d say the gameplay is near perfect , and it can be perfected to a player's liking with mods , a lot of features from popular mods are incorporated into the game over time so the base game's gameplay will get even better over time .",1,1,1
Blitz,253230,"July 15, 2016",103.2 hrs on record,Recommended,742,57,"in it's heart , it's a colony simulation game where you take control of colonists who are on a planet away from civilization .",1,0,1
SKdaGamer,105600,"January 22, 2016",186.2 hrs on record,Recommended,1,0,there is so much variety in the worlds and gameplay and you can go through the story a different way every time .,1,1,1
DaHedgehog27,294100,"July 18, 2016",385.8 hrs on record,Recommended,16,0,"this is another top seller for a reason , gameplay is challenging and fun , worth a try if your into sim games .",1,1,1
muscle toad,253230,"March 13, 2016",198.9 hrs on record,Recommended,2,0,it took us till 2k16 to get a farming / mining / combat / fishing / animal crossing sim that you can be gay in ( good score ) 3,1,1,1
nope.,253230,"October 25, 2018",252.0 hrs on record,Recommended,19,1,"its learning curve is surprisingly steady , you dont need 500 tutorials to even start playing and there is an intelligent learning helper that teaches you most of the mechanics on a need to know basis , so you dont get overwhelmed .",1,1,1
dref,294100,"July 15, 2016",84.8 hrs on record,Recommended,1,0,"yet , i've been slaughtered in so many different fun ways , that i can't refrain from trying again and again : ) rimworld shows a very robust gameplay , and lots of potential .",1,1,1
🎃They Call Him Mr. Z 🎃,219740,Jun-30,11.4 hrs on record,Recommended,11,2,"a hat in time provides the player with a nostalgic , fun , and overall appealing gameplay experience by combining the best elements of 3d platformer collect a thons from the nintendo 64 era and combining it with easy to master controls , unique gameplay elements , and a whimsical adventure i haven't experienced in a long time .",1,1,0
NeoSoper,219740,"July 30, 2018",16.3 hrs on record,Recommended,6,1,the controls and movements are tight .,1,1,1
Internet Ham,219740,"June 2, 2016",22.2 hrs on record,Recommended,1,0,the variety of weapons at your disposal make every level intresting to say the least .,1,1,1
Mr. Jackpots,4000,"January 22, 2014",242.4 hrs on record,Recommended,1,0,"the randomness of rooms , enemies and items you get each time really adds up for the replay , which is basically infinite .",1,1,1
Sensual Zombie Fanfiction,219740,"March 7, 2017",137.8 hrs on record,Recommended,11,2,"the story teller is very interesting and tries to fit all different playstyles / difficulty theres a story teller that makes it more of a building game , theres still dangers but you get alot of time in betweeen events to build .",1,1,1
cLN_christianmingle.net,294100,"March 24, 2015",117.1 hrs on record,Recommended,1,0,"endless hours of gameplay , tons of unique floors and opportunities .",1,1,1
Indie,4000,"April 17, 2016",62.4 hrs on record,Recommended,1,0,"the main elements are pretty much the same like the farming , the seasonal events and some mechanics , but there are some other things which i dont remember harvest moon had : one of them is mining which you go to the mines and extract different metals and other materials from there .",1,0,1
Blackred,253230,"November 14, 2017",135.7 hrs on record,Recommended,65,108,"the true enemy is to ourselves , the defects and the darkness within .",0,-2,-2
Kemo,238460,"July 28, 2016",147.4 hrs on record,Recommended,219,9,"one of the key parts of rimworld's gameplay is its ai storyteller feature , effectively one of two difficulty levels .",1,0,1
Kovac,238460,"June 16, 2015",12.5 hrs on record,Recommended,1,0,"i would 100 recommend this game , it has fantastic gameplay which challenges you but at the same time doesn't feel unfair in anyway at all .",1,1,1
100% Hippo,219740,"February 25, 2018",26.4 hrs on record,Recommended,4,0,"you control the camera , and i never had issues with camera angles obscuring vision .",1,1,1
FamelessFace °_°,219740,"June 26, 2014",18.3 hrs on record,Recommended,1,0,with its distinctive look and unique gameplay it offers a good 10 hours of casual mayhem .,1,1,1
S1X BULL3TS,253230,"May 8, 2016",5.5 hrs on record,Recommended,1,0,"update : i was a little disappointed with hotline miami two , but still loved the story and gameplay of both games .",1,1,1
Ultranator Plasma-Blast,253230,"January 16, 2016",251.2 hrs on record,Recommended,1,0,the variety of weapons is enormous as well as armor accessories .,1,1,1
Tzion,253230,"May 19, 2017","1,128.5 hrs on record",Recommended,40,4,one thing that i really wish the devs would add to this game is an age of gameplay beyond the planet .,1,0,1
avaster,219150,"December 22, 2018",577.9 hrs on record,Not Recommended,78,6,"10 and in general the mechanics can just be buggy , such as prisoner food being left in front of a door and causing a prison break and leaving my colony to die and having to restart , colonists sleeping in the freezer when theres no bed , having me to micromanage even more for no reason , along with a bunch of other small things but very frustrating that i might of forgotten to mention because there are so many things that sometimes get on my nerves and this game litters a bunch of events to cover up a frustrating game , never the less , these all examples of frustrating game mechanics .",1,-1,1
RubyHazel,4000,"July 2, 2017",610.8 hrs on record,Recommended,20,1,"my 2nd succesful colony was with randy on boreal forest biome , also started with basebuilder difficulty till i got some defenses up and changed to some challenge .",1,0,1
Soluna,253230,"November 12, 2014",6.5 hrs on record,Recommended,1,0,"beneath all the ultraviolence , rock hard gameplay and amazing soundtrack lies a deep story open to interpretation .",1,1,0
jbtheskater,219150,"June 5, 2014",9.3 hrs on record,Recommended,1,0,i was completely taken in by this game even before i fired my first bullet or splattered my first enemy .,1,1,0
